
input orientation, VRS
DMU,Category,Original,Target,Radial,Non-radial
,Experience(yrs),4.000000,31.630628,0.000000,27.630628
,number of EOM,12.000000,12.000000,0.000000,-0.000000
,EOY(points),72.000000,90.762608,0.000000,18.762608
,DeadlinesMet,139.000000,139.540818,0.000000,0.540818
,TaskAssigned,201.000000,201.000000,0.000000,-0.000000
,EOM points (agg),1169.000000,1168.999994,0.000000,-0.000006
,Manager Score,29.000000,96.170191,0.000000,67.170191
,TaskCompleted,168.000000,196.477141,0.000000,28.477141
1614.000000,Holidays Taken,46.000000,8.586895,-37.413105,-0.000000
0.186672,DeadlinesMissed,22.000000,4.106776,-17.893224,-0.000000
,Experience(yrs),21.000000,28.958332,0.000000,7.958332
,number of EOM,12.000000,12.000000,0.000000,-0.000000
,EOY(points),39.000000,43.485287,0.000000,4.485287
,DeadlinesMet,1.000000,22.156352,0.000000,21.156352
,TaskAssigned,25.000000,42.324005,0.000000,17.324005
,EOM points (agg),486.000000,485.999998,0.000000,-0.000002
,Manager Score,81.000000,99.938804,0.000000,18.938804
,TaskCompleted,3.000000,38.217229,0.000000,35.217229
1615.000000,Holidays Taken,9.000000,8.307894,-0.692106,-0.000000
0.923099,DeadlinesMissed,6.000000,5.538596,-0.461404,0.000000
,Experience(yrs),6.000000,23.021273,0.000000,17.021273
,number of EOM,11.000000,11.000000,0.000000,-0.000000
,EOY(points),29.000000,65.701078,0.000000,36.701078
,DeadlinesMet,80.000000,175.125663,0.000000,95.125663
,TaskAssigned,227.000000,227.000000,0.000000,-0.000000
,EOM points (agg),778.000000,778.000005,0.000000,0.000005
,Manager Score,44.000000,58.598208,0.000000,14.598208
,TaskCompleted,221.000000,221.461404,0.000000,0.461404
1616.000000,Holidays Taken,139.000000,5.516532,-133.483468,-0.000000
0.039687,DeadlinesMissed,318.000000,12.620554,-305.379446,-0.000000
,Experience(yrs),14.000000,16.500267,0.000000,2.500267
,number of EOM,6.000000,6.000000,0.000000,-0.000000
,EOY(points),2.000000,79.481544,0.000000,77.481544
,DeadlinesMet,22.000000,260.578196,0.000000,238.578196
,TaskAssigned,350.000000,349.999999,0.000000,-0.000001
,EOM points (agg),933.000000,1853.575470,0.000000,920.575470
,Manager Score,54.000000,94.870866,0.000000,40.870866
,TaskCompleted,32.000000,337.379445,0.000000,305.379445
1617.000000,Holidays Taken,45.000000,6.721045,-38.278955,0.000000
0.149357,DeadlinesMissed,63.000000,9.409463,-53.590537,0.000000
,Experience(yrs),2.000000,17.617329,0.000000,15.617329
,number of EOM,4.000000,4.000000,0.000000,0.000000
,EOY(points),69.000000,80.289762,0.000000,11.289762
,DeadlinesMet,227.000000,258.009674,0.000000,31.009674
,TaskAssigned,322.000000,322.000001,0.000000,0.000001
,EOM points (agg),462.000000,1689.160375,0.000000,1227.160375
,Manager Score,95.000000,95.000001,0.000000,0.000001
,TaskCompleted,259.000000,312.590537,0.000000,53.590537
1618.000000,Holidays Taken,72.000000,4.792527,-67.207473,-0.000000
0.066563,DeadlinesMissed,29.000000,1.930323,-27.069677,-0.000000
,Experience(yrs),18.000000,18.000000,0.000000,-0.000000
,number of EOM,2.000000,3.922997,0.000000,1.922997
,EOY(points),79.000000,82.896483,0.000000,3.896483
,DeadlinesMet,7.000000,25.522559,0.000000,18.522559
,TaskAssigned,36.000000,36.000000,0.000000,-0.000000
,EOM points (agg),991.000000,1094.500704,0.000000,103.500704
,Manager Score,91.000000,91.000000,0.000000,-0.000000
,TaskCompleted,7.000000,34.069677,0.000000,27.069677
1619.000000,Holidays Taken,109.000000,8.259930,-100.740070,-0.000000
0.075779,DeadlinesMissed,3.000000,0.227338,-2.772662,-0.000000
,Experience(yrs),17.000000,22.983650,0.000000,5.983650
,number of EOM,3.000000,6.861508,0.000000,3.861508
,EOY(points),73.000000,73.000000,0.000000,-0.000000
,DeadlinesMet,0.000000,16.733268,0.000000,16.733268
,TaskAssigned,81.000000,80.999999,0.000000,-0.000001
,EOM points (agg),300.000000,681.568696,0.000000,381.568696
,Manager Score,17.000000,91.236426,0.000000,74.236426
,TaskCompleted,78.000000,80.772662,0.000000,2.772662
1620.000000,Holidays Taken,6.000000,0.513099,-5.486901,0.000000
0.085517,DeadlinesMissed,293.000000,25.056352,-267.943648,-0.000000
,Experience(yrs),5.000000,19.241226,0.000000,14.241226
,number of EOM,6.000000,9.312753,0.000000,3.312753
,EOY(points),93.000000,141.127978,0.000000,48.127978
,DeadlinesMet,37.000000,176.779832,0.000000,139.779832
,TaskAssigned,346.000000,346.000000,0.000000,0.000000
,EOM points (agg),550.000000,3685.233515,0.000000,3135.233515
,Manager Score,97.000000,193.609491,0.000000,96.609491
,TaskCompleted,53.000000,320.943648,0.000000,267.943648
1621.000000,Holidays Taken,7.000000,0.920431,-6.079569,0.000000
0.131490,DeadlinesMissed,218.000000,28.664845,-189.335156,0.000001
,Experience(yrs),3.000000,22.304011,0.000000,19.304011
,number of EOM,1.000000,10.599747,0.000000,9.599747
,EOY(points),49.000000,161.573408,0.000000,112.573408
,DeadlinesMet,167.000000,215.351221,0.000000,48.351221
,TaskAssigned,409.000000,408.999998,0.000000,-0.000002
,EOM points (agg),1159.000000,4217.229817,0.000000,3058.229817
,Manager Score,69.000000,221.117062,0.000000,152.117062
,TaskCompleted,191.000000,380.335154,0.000000,189.335154
1622.000000,Holidays Taken,101.000000,10.787583,-90.212416,-0.000000
0.106808,DeadlinesMissed,90.000000,9.612698,-80.387302,-0.000000
,Experience(yrs),28.000000,28.000000,0.000000,-0.000000
,number of EOM,5.000000,5.410941,0.000000,0.410941
,EOY(points),24.000000,83.075092,0.000000,59.075092
,DeadlinesMet,174.000000,363.844091,0.000000,189.844091
,TaskAssigned,433.000000,432.999999,0.000000,-0.000001
,EOM points (agg),75.000000,1200.154309,0.000000,1125.154309
,Manager Score,47.000000,93.512376,0.000000,46.512376
,TaskCompleted,343.000000,423.387301,0.000000,80.387301
1623.000000,Holidays Taken,9.000000,1.219510,-7.780490,0.000000
0.135501,DeadlinesMissed,117.000000,15.853630,-101.146370,-0.000000
,Experience(yrs),29.000000,28.999999,0.000000,-0.000001
,number of EOM,8.000000,8.449888,0.000000,0.449888
,EOY(points),36.000000,101.940844,0.000000,65.940844
,DeadlinesMet,1.000000,21.444989,0.000000,20.444989
,TaskAssigned,122.000000,122.396077,0.000000,0.396077
,EOM points (agg),572.000000,572.000002,0.000000,0.000002
,Manager Score,95.000000,114.941913,0.000000,19.941913
,TaskCompleted,5.000000,106.542447,0.000000,101.542447
1624.000000,Holidays Taken,34.000000,2.496392,-31.503608,0.000000
0.073423,DeadlinesMissed,387.000000,28.414810,-358.585190,-0.000000
,Experience(yrs),14.000000,23.495450,0.000000,9.495450
,number of EOM,0.000000,10.249890,0.000000,10.249890
,EOY(points),13.000000,160.738249,0.000000,147.738249
,DeadlinesMet,23.000000,275.763163,0.000000,252.763163
,TaskAssigned,468.000000,468.000000,0.000000,-0.000000
,EOM points (agg),913.000000,4186.463376,0.000000,3273.463376
,Manager Score,100.000000,217.406338,0.000000,117.406338
,TaskCompleted,81.000000,439.585190,0.000000,358.585190
1625.000000,Holidays Taken,124.000000,7.023963,-116.976037,-0.000000
0.056645,DeadlinesMissed,308.000000,17.446617,-290.553383,0.000000
,Experience(yrs),25.000000,25.000000,0.000000,0.000000
,number of EOM,8.000000,8.000000,0.000000,0.000000
,EOY(points),3.000000,106.299924,0.000000,103.299924
,DeadlinesMet,4.000000,326.823824,0.000000,322.823824
,TaskAssigned,448.000000,448.000004,0.000000,0.000004
,EOM points (agg),150.000000,2102.185653,0.000000,1952.185653
,Manager Score,64.000000,126.116611,0.000000,62.116611
,TaskCompleted,140.000000,430.553387,0.000000,290.553387
1626.000000,Holidays Taken,75.000000,3.962358,-71.037642,-0.000000
0.052831,DeadlinesMissed,471.000000,24.883606,-446.116394,-0.000000
,Experience(yrs),6.000000,22.129767,0.000000,16.129767
,number of EOM,8.000000,8.687469,0.000000,0.687469
,EOY(points),57.000000,141.406636,0.000000,84.406636
,DeadlinesMet,5.000000,311.342247,0.000000,306.342247
,TaskAssigned,480.000000,479.999997,0.000000,-0.000003
,EOM points (agg),740.000000,3672.946970,0.000000,2932.946970
,Manager Score,50.000000,188.390290,0.000000,138.390290
,TaskCompleted,9.000000,455.116391,0.000000,446.116391
1627.000000,Holidays Taken,72.000000,7.060393,-64.939607,-0.000000
0.098061,DeadlinesMissed,150.000000,14.709152,-135.290848,-0.000000
,Experience(yrs),9.000000,18.874383,0.000000,9.874383
,number of EOM,6.000000,6.000000,0.000000,-0.000000
,EOY(points),57.000000,90.192516,0.000000,33.192516
,DeadlinesMet,126.000000,343.013934,0.000000,217.013934
,TaskAssigned,446.000000,445.999996,0.000000,-0.000004
,EOM points (agg),962.000000,2172.028520,0.000000,1210.028520
,Manager Score,40.000000,108.516703,0.000000,68.516703
,TaskCompleted,296.000000,431.290845,0.000000,135.290845
1628.000000,Holidays Taken,113.000000,7.465899,-105.534101,0.000000
0.066070,DeadlinesMissed,62.000000,4.096334,-57.903666,0.000000
,Experience(yrs),7.000000,25.789961,0.000000,18.789961
,number of EOM,10.000000,10.000000,0.000000,0.000000
,EOY(points),56.000000,59.143696,0.000000,3.143696
,DeadlinesMet,0.000000,55.275689,0.000000,55.275689
,TaskAssigned,85.000000,85.000000,0.000000,0.000000
,EOM points (agg),757.000000,756.999997,0.000000,-0.000003
,Manager Score,69.000000,91.661770,0.000000,22.661770
,TaskCompleted,23.000000,80.903666,0.000000,57.903666
1629.000000,Holidays Taken,11.000000,0.794955,-10.205045,0.000000
0.072269,DeadlinesMissed,238.000000,17.199943,-220.800057,-0.000000
,Experience(yrs),11.000000,13.595543,0.000000,2.595543
,number of EOM,0.000000,6.320798,0.000000,6.320798
,EOY(points),50.000000,97.037852,0.000000,47.037852
,DeadlinesMet,4.000000,138.761264,0.000000,134.761264
,TaskAssigned,255.000000,254.999998,0.000000,-0.000002
,EOM points (agg),501.000000,2531.412474,0.000000,2030.412474
,Manager Score,54.000000,132.405235,0.000000,78.405235
,TaskCompleted,17.000000,237.800055,0.000000,220.800055
1630.000000,Holidays Taken,39.000000,2.371240,-36.628760,-0.000000
0.060801,DeadlinesMissed,230.000000,13.984238,-216.015762,-0.000000
,Experience(yrs),19.000000,19.000000,0.000000,-0.000000
,number of EOM,1.000000,4.913798,0.000000,3.913798
,EOY(points),0.000000,60.454480,0.000000,60.454480
,DeadlinesMet,3.000000,134.159442,0.000000,131.159442
,TaskAssigned,234.000000,233.999997,0.000000,-0.000003
,EOM points (agg),965.000000,964.999996,0.000000,-0.000004
,Manager Score,77.000000,78.475941,0.000000,1.475941
,TaskCompleted,4.000000,220.015760,0.000000,216.015760
1631.000000,Holidays Taken,140.000000,7.283429,-132.716571,-0.000000
0.052024,DeadlinesMissed,84.000000,4.370058,-79.629942,-0.000000
,Experience(yrs),15.000000,15.716047,0.000000,0.716047
,number of EOM,3.000000,3.000000,0.000000,-0.000000
,EOY(points),65.000000,65.000000,0.000000,0.000000
,DeadlinesMet,110.000000,221.018194,0.000000,111.018194
,TaskAssigned,250.000000,249.999999,0.000000,-0.000001
,EOM points (agg),357.000000,1044.125151,0.000000,687.125151
,Manager Score,64.000000,64.000000,0.000000,0.000000
,TaskCompleted,166.000000,245.629941,0.000000,79.629941
1632.000000,Holidays Taken,1.000000,0.217571,-0.782429,0.000000
0.217571,DeadlinesMissed,155.000000,33.723533,-121.276466,-0.000001
,Experience(yrs),12.000000,25.483025,0.000000,13.483025
,number of EOM,2.000000,12.610970,0.000000,10.610970
,EOY(points),81.000000,189.773745,0.000000,108.773745
,DeadlinesMet,161.000000,219.328071,0.000000,58.328071
,TaskAssigned,447.000000,446.999997,0.000000,-0.000003
,EOM points (agg),282.000000,4958.186185,0.000000,4676.186185
,Manager Score,2.000000,261.112617,0.000000,259.112617
,TaskCompleted,292.000000,413.276463,0.000000,121.276463
1633.000000,Holidays Taken,62.000000,4.602348,-57.397652,0.000000
0.074231,DeadlinesMissed,176.000000,13.064729,-162.935271,0.000000
,Experience(yrs),26.000000,26.000000,0.000000,0.000000
,number of EOM,5.000000,6.495298,0.000000,1.495298
,EOY(points),78.000000,78.000000,0.000000,0.000000
,DeadlinesMet,23.000000,171.117245,0.000000,148.117245
,TaskAssigned,258.000000,258.000002,0.000000,0.000002
,EOM points (agg),0.000000,550.609096,0.000000,550.609096
,Manager Score,4.000000,87.298186,0.000000,83.298186
,TaskCompleted,82.000000,244.935274,0.000000,162.935274
1634.000000,Holidays Taken,104.000000,5.837557,-98.162443,-0.000000
0.056130,DeadlinesMissed,146.000000,8.195031,-137.804969,-0.000000
,Experience(yrs),4.000000,19.202020,0.000000,15.202020
,number of EOM,10.000000,10.000000,0.000000,-0.000000
,EOY(points),25.000000,51.297847,0.000000,26.297847
,DeadlinesMet,12.000000,115.528367,0.000000,103.528367
,TaskAssigned,172.000000,172.000000,0.000000,-0.000000
,EOM points (agg),269.000000,912.859649,0.000000,643.859649
,Manager Score,74.000000,74.000000,0.000000,0.000000
,TaskCompleted,26.000000,163.804968,0.000000,137.804968
1635.000000,Holidays Taken,39.000000,5.262298,-33.737702,0.000000
0.134931,DeadlinesMissed,63.000000,8.500636,-54.499365,0.000000
,Experience(yrs),4.000000,18.952031,0.000000,14.952031
,number of EOM,9.000000,9.000000,0.000000,-0.000000
,EOY(points),52.000000,67.083143,0.000000,15.083143
,DeadlinesMet,139.000000,142.300694,0.000000,3.300694
,TaskAssigned,209.000000,209.000000,0.000000,-0.000000
,EOM points (agg),1003.000000,1003.000005,0.000000,0.000005
,Manager Score,67.000000,68.427668,0.000000,1.427668
,TaskCompleted,146.000000,200.499364,0.000000,54.499364
1636.000000,Holidays Taken,91.000000,9.818033,-81.181967,-0.000000
0.107890,DeadlinesMissed,40.000000,4.315619,-35.684381,-0.000000
,Experience(yrs),15.000000,21.253898,0.000000,6.253898
,number of EOM,9.000000,9.000000,0.000000,-0.000000
,EOY(points),3.000000,51.931181,0.000000,48.931181
,DeadlinesMet,190.000000,242.631797,0.000000,52.631797
,TaskAssigned,303.000000,302.999998,0.000000,-0.000002
,EOM points (agg),678.000000,677.999998,0.000000,-0.000002
,Manager Score,15.000000,38.463625,0.000000,23.463625
,TaskCompleted,263.000000,298.684379,0.000000,35.684379
1637.000000,Holidays Taken,95.000000,10.122713,-84.877287,0.000000
0.106555,DeadlinesMissed,26.000000,2.770427,-23.229573,0.000000
,Experience(yrs),2.000000,35.513400,0.000000,33.513400
,number of EOM,12.000000,12.000000,0.000000,-0.000000
,EOY(points),87.000000,87.000000,0.000000,-0.000000
,DeadlinesMet,63.000000,72.279539,0.000000,9.279539
,TaskAssigned,102.000000,101.999999,0.000000,-0.000001
,EOM points (agg),61.000000,760.938620,0.000000,699.938620
,Manager Score,64.000000,108.807218,0.000000,44.807218
,TaskCompleted,76.000000,99.229573,0.000000,23.229573
1638.000000,Holidays Taken,69.000000,8.896585,-60.103415,-0.000000
0.128936,DeadlinesMissed,26.000000,3.352336,-22.647664,-0.000000
,Experience(yrs),7.000000,19.558419,0.000000,12.558419
,number of EOM,7.000000,7.000000,0.000000,0.000000
,EOY(points),27.000000,64.950432,0.000000,37.950432
,DeadlinesMet,165.000000,164.999999,0.000000,-0.000001
,TaskAssigned,229.000000,229.000000,0.000000,-0.000000
,EOM points (agg),976.000000,975.999999,0.000000,-0.000001
,Manager Score,40.000000,53.961529,0.000000,13.961529
,TaskCompleted,203.000000,225.647664,0.000000,22.647664
1639.000000,Holidays Taken,16.000000,1.625701,-14.374299,0.000000
0.101606,DeadlinesMissed,184.000000,18.695567,-165.304433,0.000001
,Experience(yrs),17.000000,28.225423,0.000000,11.225423
,number of EOM,10.000000,10.000000,0.000000,0.000000
,EOY(points),42.000000,108.894172,0.000000,66.894172
,DeadlinesMet,15.000000,78.896520,0.000000,63.896520
,TaskAssigned,205.000000,205.000004,0.000000,0.000004
,EOM points (agg),624.000000,1318.096564,0.000000,694.096564
,Manager Score,20.000000,132.441249,0.000000,112.441249
,TaskCompleted,21.000000,186.304436,0.000000,165.304436
1640.000000,Holidays Taken,140.000000,11.121631,-128.878369,0.000000
0.079440,DeadlinesMissed,53.000000,4.210332,-48.789668,0.000000
,Experience(yrs),2.000000,31.759509,0.000000,29.759509
,number of EOM,11.000000,11.000000,0.000000,-0.000000
,EOY(points),91.000000,91.308572,0.000000,0.308572
,DeadlinesMet,40.000000,202.478077,0.000000,162.478077
,TaskAssigned,248.000000,247.999999,0.000000,-0.000001
,EOM points (agg),655.000000,1087.707076,0.000000,432.707076
,Manager Score,93.000000,93.000000,0.000000,-0.000000
,TaskCompleted,195.000000,243.789667,0.000000,48.789667
1641.000000,Holidays Taken,42.000000,12.000000,-30.000000,-0.000000
0.285714,DeadlinesMissed,0.000000,0.000000,-0.000000,0.000000
,Experience(yrs),7.000000,46.000000,0.000000,39.000000
,number of EOM,12.000000,12.000000,0.000000,0.000000
,EOY(points),100.000000,132.000000,0.000000,32.000000
,DeadlinesMet,0.000000,20.000000,0.000000,20.000000
,TaskAssigned,0.000000,38.000000,0.000000,38.000000
,EOM points (agg),794.000000,1460.000000,0.000000,666.000000
,Manager Score,30.000000,168.000000,0.000000,138.000000
,TaskCompleted,0.000000,38.000000,0.000000,38.000000
1642.000000,Holidays Taken,41.000000,2.444857,-38.555144,0.000000
0.059631,DeadlinesMissed,394.000000,23.494475,-370.505525,0.000000
,Experience(yrs),13.000000,19.760105,0.000000,6.760105
,number of EOM,5.000000,8.413139,0.000000,3.413139
,EOY(points),62.000000,133.042681,0.000000,71.042681
,DeadlinesMet,4.000000,242.984449,0.000000,238.984449
,TaskAssigned,402.000000,402.000003,0.000000,0.000003
,EOM points (agg),560.000000,3462.978243,0.000000,2902.978243
,Manager Score,18.000000,179.331716,0.000000,161.331716
,TaskCompleted,8.000000,378.505529,0.000000,370.505529
1643.000000,Holidays Taken,83.000000,7.935373,-75.064627,-0.000000
0.095607,DeadlinesMissed,142.000000,13.576181,-128.423819,-0.000000
,Experience(yrs),24.000000,24.000000,0.000000,-0.000000
,number of EOM,7.000000,7.000000,0.000000,-0.000000
,EOY(points),85.000000,86.312424,0.000000,1.312424
,DeadlinesMet,22.000000,326.160306,0.000000,304.160306
,TaskAssigned,422.000000,421.999998,0.000000,-0.000002
,EOM points (agg),679.000000,1457.273348,0.000000,778.273348
,Manager Score,64.000000,95.190423,0.000000,31.190423
,TaskCompleted,280.000000,408.423817,0.000000,128.423817
1644.000000,Holidays Taken,79.000000,5.347730,-73.652270,-0.000000
0.067693,DeadlinesMissed,13.000000,0.880006,-12.119994,-0.000000
,Experience(yrs),15.000000,19.948690,0.000000,4.948690
,number of EOM,6.000000,6.000000,0.000000,-0.000000
,EOY(points),13.000000,51.030835,0.000000,38.030835
,DeadlinesMet,1.000000,11.346494,0.000000,10.346494
,TaskAssigned,16.000000,21.792482,0.000000,5.792482
,EOM points (agg),580.000000,580.000000,0.000000,0.000000
,Manager Score,32.000000,72.723360,0.000000,40.723360
,TaskCompleted,3.000000,20.912475,0.000000,17.912475
1645.000000,Holidays Taken,39.000000,4.466514,-34.533486,-0.000000
0.114526,DeadlinesMissed,173.000000,19.812998,-153.187002,0.000000
,Experience(yrs),24.000000,24.000000,0.000000,-0.000000
,number of EOM,4.000000,4.000000,0.000000,0.000000
,EOY(points),29.000000,51.901096,0.000000,22.901096
,DeadlinesMet,189.000000,261.662359,0.000000,72.662359
,TaskAssigned,415.000000,414.999999,0.000000,-0.000001
,EOM points (agg),480.000000,1280.341226,0.000000,800.341226
,Manager Score,52.000000,77.195598,0.000000,25.195598
,TaskCompleted,242.000000,395.187000,0.000000,153.187000
1646.000000,Holidays Taken,111.000000,7.844268,-103.155732,-0.000000
0.070669,DeadlinesMissed,36.000000,2.544087,-33.455913,-0.000000
,Experience(yrs),23.000000,24.309602,0.000000,1.309602
,number of EOM,10.000000,10.000000,0.000000,-0.000000
,EOY(points),20.000000,43.466887,0.000000,23.466887
,DeadlinesMet,23.000000,56.701240,0.000000,33.701240
,TaskAssigned,67.000000,75.112890,0.000000,8.112890
,EOM points (agg),386.000000,386.000001,0.000000,0.000001
,Manager Score,18.000000,71.424039,0.000000,53.424039
,TaskCompleted,31.000000,72.568803,0.000000,41.568803
1647.000000,Holidays Taken,74.000000,4.617995,-69.382005,-0.000000
0.062405,DeadlinesMissed,283.000000,17.660709,-265.339291,-0.000000
,Experience(yrs),12.000000,17.286277,0.000000,5.286277
,number of EOM,2.000000,5.872342,0.000000,3.872342
,EOY(points),10.000000,101.015511,0.000000,91.015511
,DeadlinesMet,43.000000,291.982065,0.000000,248.982065
,TaskAssigned,412.000000,411.999999,0.000000,-0.000001
,EOM points (agg),824.000000,2613.672595,0.000000,1789.672595
,Manager Score,13.000000,131.675251,0.000000,118.675251
,TaskCompleted,129.000000,394.339290,0.000000,265.339290
1648.000000,Holidays Taken,132.000000,5.860039,-126.139961,-0.000000
0.044394,DeadlinesMissed,290.000000,12.874328,-277.125671,-0.000000
,Experience(yrs),12.000000,14.910202,0.000000,2.910202
,number of EOM,4.000000,4.000000,0.000000,-0.000000
,EOY(points),16.000000,74.915510,0.000000,58.915510
,DeadlinesMet,82.000000,308.884927,0.000000,226.884927
,TaskAssigned,397.000000,396.999994,0.000000,-0.000006
,EOM points (agg),187.000000,1913.494736,0.000000,1726.494736
,Manager Score,15.000000,93.371344,0.000000,78.371344
,TaskCompleted,107.000000,384.125666,0.000000,277.125666
1649.000000,Holidays Taken,18.000000,2.747966,-15.252034,-0.000000
0.152665,DeadlinesMissed,146.000000,22.289059,-123.710941,-0.000001
,Experience(yrs),7.000000,19.211211,0.000000,12.211211
,number of EOM,8.000000,8.000000,0.000000,0.000000
,EOY(points),42.000000,126.636536,0.000000,84.636536
,DeadlinesMet,65.000000,245.934841,0.000000,180.934841
,TaskAssigned,397.000000,397.000003,0.000000,0.000003
,EOM points (agg),30.000000,3286.012866,0.000000,3256.012866
,Manager Score,83.000000,169.781865,0.000000,86.781865
,TaskCompleted,251.000000,374.710944,0.000000,123.710944
1650.000000,Holidays Taken,73.000000,8.140186,-64.859815,0.000000
0.111509,DeadlinesMissed,60.000000,6.690564,-53.309437,0.000000
,Experience(yrs),23.000000,27.258848,0.000000,4.258848
,number of EOM,11.000000,11.000000,0.000000,-0.000000
,EOY(points),90.000000,90.000000,0.000000,-0.000000
,DeadlinesMet,32.000000,148.875010,0.000000,116.875010
,TaskAssigned,209.000000,208.999999,0.000000,-0.000001
,EOM points (agg),937.000000,1257.326198,0.000000,320.326198
,Manager Score,88.000000,94.818223,0.000000,6.818223
,TaskCompleted,149.000000,202.309436,0.000000,53.309436
1651.000000,Holidays Taken,30.000000,4.407065,-25.592935,0.000000
0.146902,DeadlinesMissed,87.000000,12.780489,-74.219511,0.000000
,Experience(yrs),9.000000,36.445023,0.000000,27.445023
,number of EOM,11.000000,11.000000,0.000000,0.000000
,EOY(points),100.000000,100.000000,0.000000,0.000000
,DeadlinesMet,1.000000,19.217008,0.000000,18.217008
,TaskAssigned,95.000000,105.577717,0.000000,10.577717
,EOM points (agg),90.000000,482.468335,0.000000,392.468335
,Manager Score,63.000000,125.606855,0.000000,62.606855
,TaskCompleted,8.000000,92.797228,0.000000,84.797228
1652.000000,Holidays Taken,73.000000,7.764797,-65.235203,-0.000000
0.106367,DeadlinesMissed,60.000000,6.382025,-53.617975,-0.000000
,Experience(yrs),2.000000,20.779879,0.000000,18.779879
,number of EOM,6.000000,6.000000,0.000000,-0.000000
,EOY(points),33.000000,70.391328,0.000000,37.391328
,DeadlinesMet,104.000000,221.238210,0.000000,117.238210
,TaskAssigned,272.000000,271.999998,0.000000,-0.000002
,EOM points (agg),769.000000,1227.227814,0.000000,458.227814
,Manager Score,80.000000,79.999999,0.000000,-0.000001
,TaskCompleted,212.000000,265.617973,0.000000,53.617973
1653.000000,Holidays Taken,71.000000,9.370075,-61.629925,0.000000
0.131973,DeadlinesMissed,82.000000,10.821777,-71.178223,0.000000
,Experience(yrs),17.000000,17.000000,0.000000,-0.000000
,number of EOM,0.000000,2.322666,0.000000,2.322666
,EOY(points),79.000000,79.000000,0.000000,0.000000
,DeadlinesMet,340.000000,419.610158,0.000000,79.610158
,TaskAssigned,490.000000,489.999998,0.000000,-0.000002
,EOM points (agg),988.000000,1772.283917,0.000000,784.283917
,Manager Score,63.000000,84.766682,0.000000,21.766682
,TaskCompleted,408.000000,479.178221,0.000000,71.178221
1654.000000,Holidays Taken,146.000000,6.515118,-139.484882,0.000000
0.044624,DeadlinesMissed,317.000000,14.145838,-302.854163,0.000000
,Experience(yrs),20.000000,21.161144,0.000000,1.161144
,number of EOM,9.000000,9.000000,0.000000,-0.000000
,EOY(points),36.000000,96.194119,0.000000,60.194119
,DeadlinesMet,49.000000,267.195914,0.000000,218.195914
,TaskAssigned,371.000000,371.000000,0.000000,-0.000000
,EOM points (agg),320.000000,2054.520937,0.000000,1734.520937
,Manager Score,53.000000,109.480270,0.000000,56.480270
,TaskCompleted,54.000000,356.854162,0.000000,302.854162
1655.000000,Holidays Taken,102.000000,5.316268,-96.683732,0.000000
0.052120,DeadlinesMissed,138.000000,7.192597,-130.807402,-0.000000
,Experience(yrs),11.000000,18.121664,0.000000,7.121664
,number of EOM,8.000000,8.000000,0.000000,0.000000
,EOY(points),69.000000,69.000000,0.000000,0.000000
,DeadlinesMet,15.000000,133.913097,0.000000,118.913097
,TaskAssigned,192.000000,192.000000,0.000000,0.000000
,EOM points (agg),264.000000,1152.220740,0.000000,888.220740
,Manager Score,73.000000,73.000000,0.000000,0.000000
,TaskCompleted,54.000000,184.807403,0.000000,130.807403
1656.000000,Holidays Taken,74.000000,3.849844,-70.150156,-0.000000
0.052025,DeadlinesMissed,269.000000,13.994704,-255.005296,-0.000000
,Experience(yrs),0.000000,13.864641,0.000000,13.864641
,number of EOM,1.000000,4.622414,0.000000,3.622414
,EOY(points),40.000000,80.115777,0.000000,40.115777
,DeadlinesMet,24.000000,238.862022,0.000000,214.862022
,TaskAssigned,334.000000,333.999995,0.000000,-0.000005
,EOM points (agg),308.000000,2071.850858,0.000000,1763.850858
,Manager Score,50.000000,104.127879,0.000000,54.127879
,TaskCompleted,65.000000,320.005291,0.000000,255.005291
1657.000000,Holidays Taken,22.000000,2.748926,-19.251074,0.000000
0.124951,DeadlinesMissed,106.000000,13.244823,-92.755177,0.000000
,Experience(yrs),23.000000,23.000000,0.000000,0.000000
,number of EOM,0.000000,6.632315,0.000000,6.632315
,EOY(points),59.000000,77.601918,0.000000,18.601918
,DeadlinesMet,22.000000,110.566965,0.000000,88.566965
,TaskAssigned,199.000000,199.000002,0.000000,0.000002
,EOM points (agg),755.000000,755.000008,0.000000,0.000008
,Manager Score,8.000000,92.109692,0.000000,84.109692
,TaskCompleted,93.000000,185.755179,0.000000,92.755179
1658.000000,Holidays Taken,118.000000,4.948975,-113.051025,0.000000
0.041940,DeadlinesMissed,345.000000,14.469461,-330.530539,0.000000
,Experience(yrs),10.000000,15.568327,0.000000,5.568327
,number of EOM,5.000000,5.000000,0.000000,-0.000000
,EOY(points),63.000000,84.319204,0.000000,21.319204
,DeadlinesMet,13.000000,278.893966,0.000000,265.893966
,TaskAssigned,378.000000,377.999999,0.000000,-0.000001
,EOM points (agg),649.000000,2141.865501,0.000000,1492.865501
,Manager Score,22.000000,107.141826,0.000000,85.141826
,TaskCompleted,33.000000,363.530538,0.000000,330.530538
1659.000000,Holidays Taken,58.000000,8.760647,-49.239353,0.000000
0.151046,DeadlinesMissed,71.000000,10.724240,-60.275760,0.000001
,Experience(yrs),7.000000,26.832781,0.000000,19.832781
,number of EOM,12.000000,12.000000,0.000000,0.000000
,EOY(points),35.000000,97.879357,0.000000,62.879357
