
input orientation, VRS
DMU,Category,Original,Target,Radial,Non-radial
,TaskCompleted,19.000000,195.076017,0.000000,176.076017
,number of EOM,0.000000,10.174052,0.000000,10.174052
99.000000,Holidays Taken,108.000000,7.756803,-100.243197,0.000000
0.071822,DeadlinesMissed,148.000000,10.629693,-137.370307,0.000000
,Manager Score,2.000000,86.676470,0.000000,84.676470
,Experience(yrs),13.000000,30.482482,0.000000,17.482482
,EOY(points),40.000000,86.230491,0.000000,46.230491
,TaskAssigned,328.000000,328.000004,0.000000,0.000004
,DeadlinesMet,172.000000,254.072288,0.000000,82.072288
,EOM points (agg),224.000000,224.000003,0.000000,0.000003
,TaskCompleted,180.000000,317.370311,0.000000,137.370311
,number of EOM,4.000000,10.512770,0.000000,6.512770
100.000000,Holidays Taken,107.000000,12.617952,-94.382049,0.000000
0.117925,DeadlinesMissed,33.000000,3.891518,-29.108482,-0.000000
,Manager Score,70.000000,95.249253,0.000000,25.249253
,Experience(yrs),21.000000,33.930887,0.000000,12.930887
,EOY(points),98.000000,97.999997,0.000000,-0.000003
,TaskAssigned,352.000000,351.999990,0.000000,-0.000010
,DeadlinesMet,291.000000,322.539937,0.000000,31.539937
,EOM points (agg),30.000000,168.233877,0.000000,138.233877
,TaskCompleted,319.000000,348.108472,0.000000,29.108472
,number of EOM,4.000000,11.825447,0.000000,7.825447
101.000000,Holidays Taken,17.000000,5.710597,-11.289403,0.000000
0.335917,DeadlinesMissed,8.000000,2.687340,-5.312660,0.000000
,Manager Score,26.000000,59.464278,0.000000,33.464278
,Experience(yrs),21.000000,21.000000,0.000000,-0.000000
,EOY(points),25.000000,57.869942,0.000000,32.869942
,TaskAssigned,47.000000,185.316337,0.000000,138.316337
,DeadlinesMet,29.000000,171.655518,0.000000,142.655518
,EOM points (agg),146.000000,146.000000,0.000000,-0.000000
,TaskCompleted,39.000000,182.628998,0.000000,143.628998
,number of EOM,6.000000,7.299534,0.000000,1.299534
102.000000,Holidays Taken,31.000000,9.763073,-21.236927,-0.000000
0.314938,DeadlinesMissed,77.000000,24.250214,-52.749786,-0.000000
,Manager Score,91.000000,92.554347,0.000000,1.554347
,Experience(yrs),5.000000,26.515600,0.000000,21.515600
,EOY(points),72.000000,72.000000,0.000000,0.000000
,TaskAssigned,212.000000,211.999999,0.000000,-0.000001
,DeadlinesMet,126.000000,133.203387,0.000000,7.203387
,EOM points (agg),891.000000,891.000001,0.000000,0.000001
,TaskCompleted,135.000000,187.749785,0.000000,52.749785
,number of EOM,8.000000,9.697474,0.000000,1.697474
103.000000,Holidays Taken,26.000000,9.251657,-16.748343,0.000000
0.355833,DeadlinesMissed,64.000000,22.773310,-41.226690,-0.000000
,Manager Score,93.000000,113.058125,0.000000,20.058125
,Experience(yrs),6.000000,38.846519,0.000000,32.846519
,EOY(points),19.000000,112.917742,0.000000,93.917742
,TaskAssigned,382.000000,382.000008,0.000000,0.000008
,DeadlinesMet,327.000000,327.000007,0.000000,0.000007
,EOM points (agg),341.000000,341.000006,0.000000,0.000006
,TaskCompleted,318.000000,359.226698,0.000000,41.226698
,number of EOM,6.000000,12.694702,0.000000,6.694702
104.000000,Holidays Taken,6.000000,3.985521,-2.014479,-0.000000
0.664253,DeadlinesMissed,262.000000,174.034408,-87.965586,-0.000007
,Manager Score,21.000000,126.384187,0.000000,105.384187
,Experience(yrs),20.000000,50.371690,0.000000,30.371690
,EOY(points),46.000000,145.540879,0.000000,99.540879
,TaskAssigned,389.000000,388.999991,0.000000,-0.000009
,DeadlinesMet,258.000000,257.999993,0.000000,-0.000007
,EOM points (agg),1025.000000,1024.999967,0.000000,-0.000033
,TaskCompleted,127.000000,214.965584,0.000000,87.965584
,number of EOM,3.000000,9.795987,0.000000,6.795987
105.000000,Holidays Taken,58.000000,7.671138,-50.328862,0.000000
0.132261,DeadlinesMissed,125.000000,16.532625,-108.467375,-0.000000
,Manager Score,14.000000,72.947379,0.000000,58.947379
,Experience(yrs),15.000000,21.369095,0.000000,6.369095
,EOY(points),55.000000,59.082792,0.000000,4.082792
,TaskAssigned,219.000000,218.999998,0.000000,-0.000002
,DeadlinesMet,41.000000,138.564683,0.000000,97.564683
,EOM points (agg),581.000000,580.999998,0.000000,-0.000002
,TaskCompleted,94.000000,202.467373,0.000000,108.467373
,number of EOM,6.000000,7.702421,0.000000,1.702421
106.000000,Holidays Taken,89.000000,8.204028,-80.795972,-0.000000
0.092180,DeadlinesMissed,37.000000,3.410663,-33.589337,-0.000000
,Manager Score,15.000000,77.573667,0.000000,62.573667
,Experience(yrs),28.000000,28.000000,0.000000,-0.000000
,EOY(points),1.000000,79.296596,0.000000,78.296596
,TaskAssigned,128.000000,249.793013,0.000000,121.793013
,DeadlinesMet,89.000000,232.550301,0.000000,143.550301
,EOM points (agg),165.000000,165.000000,0.000000,0.000000
,TaskCompleted,91.000000,246.382350,0.000000,155.382350
,number of EOM,10.000000,10.000000,0.000000,-0.000000
107.000000,Holidays Taken,13.000000,6.518429,-6.481571,-0.000000
0.501418,DeadlinesMissed,39.000000,19.555287,-19.444713,-0.000000
,Manager Score,86.000000,87.080967,0.000000,1.080967
,Experience(yrs),10.000000,34.240483,0.000000,24.240483
,EOY(points),93.000000,93.000000,0.000000,-0.000000
,TaskAssigned,175.000000,305.242295,0.000000,130.242295
,DeadlinesMet,158.000000,264.202416,0.000000,106.202416
,EOM points (agg),129.000000,149.549245,0.000000,20.549245
,TaskCompleted,136.000000,285.687008,0.000000,149.687008
,number of EOM,3.000000,11.744411,0.000000,8.744411
108.000000,Holidays Taken,90.000000,8.689900,-81.310100,0.000000
0.096554,DeadlinesMissed,220.000000,21.241979,-198.758021,0.000000
,Manager Score,82.000000,105.106537,0.000000,23.106537
,Experience(yrs),2.000000,39.408180,0.000000,37.408180
,EOY(points),78.000000,108.243361,0.000000,30.243361
,TaskAssigned,389.000000,389.000000,0.000000,0.000000
,DeadlinesMet,4.000000,307.106855,0.000000,303.106855
,EOM points (agg),255.000000,255.000002,0.000000,0.000002
,TaskCompleted,169.000000,367.758021,0.000000,198.758021
,number of EOM,3.000000,13.533943,0.000000,10.533943
109.000000,Holidays Taken,96.000000,51.731779,-44.268222,0.000000
0.538873,DeadlinesMissed,4.000000,2.155491,-1.844509,0.000000
,Manager Score,24.000000,97.517781,0.000000,73.517781
,Experience(yrs),19.000000,26.237750,0.000000,7.237750
,EOY(points),80.000000,80.000000,0.000000,-0.000000
,TaskAssigned,11.000000,138.600492,0.000000,127.600492
,DeadlinesMet,7.000000,35.135560,0.000000,28.135560
,EOM points (agg),937.000000,937.000000,0.000000,-0.000000
,TaskCompleted,7.000000,136.445002,0.000000,129.445002
,number of EOM,7.000000,10.842308,0.000000,3.842308
110.000000,Holidays Taken,88.000000,8.279030,-79.720970,0.000000
0.094080,DeadlinesMissed,91.000000,8.561270,-82.438730,0.000000
,Manager Score,98.000000,98.000001,0.000000,0.000001
,Experience(yrs),8.000000,34.278379,0.000000,26.278379
,EOY(points),60.000000,97.408170,0.000000,37.408170
,TaskAssigned,100.000000,294.073037,0.000000,194.073037
,DeadlinesMet,53.000000,273.948548,0.000000,220.948548
,EOM points (agg),272.000000,272.000005,0.000000,0.000005
,TaskCompleted,9.000000,285.511767,0.000000,276.511767
,number of EOM,6.000000,11.966327,0.000000,5.966327
111.000000,Holidays Taken,51.000000,51.000000,0.000000,0.000000
1.000000,DeadlinesMissed,0.000000,0.000000,0.000000,0.000000
,Manager Score,80.000000,80.000000,0.000000,0.000000
,Experience(yrs),17.000000,17.000000,0.000000,0.000000
,EOY(points),99.000000,99.000000,0.000000,0.000000
,TaskAssigned,141.000000,141.000000,0.000000,0.000000
,DeadlinesMet,30.000000,30.000000,0.000000,0.000000
,EOM points (agg),515.000000,515.000000,0.000000,0.000000
,TaskCompleted,141.000000,141.000000,0.000000,0.000000
,number of EOM,10.000000,10.000000,0.000000,0.000000
112.000000,Holidays Taken,39.000000,8.423624,-30.576376,-0.000000
0.215990,DeadlinesMissed,166.000000,35.854400,-130.145600,-0.000000
,Manager Score,52.000000,88.204480,0.000000,36.204480
,Experience(yrs),27.000000,30.298406,0.000000,3.298406
,EOY(points),3.000000,76.112970,0.000000,73.112970
,TaskAssigned,221.000000,221.000000,0.000000,0.000000
,DeadlinesMet,128.000000,128.000000,0.000000,-0.000000
,EOM points (agg),789.000000,788.999997,0.000000,-0.000003
,TaskCompleted,55.000000,185.145601,0.000000,130.145601
,number of EOM,11.000000,11.000000,0.000000,-0.000000
113.000000,Holidays Taken,135.000000,23.219704,-111.780296,-0.000001
0.171998,DeadlinesMissed,7.000000,1.203985,-5.796015,-0.000000
,Manager Score,6.000000,33.167818,0.000000,27.167818
,Experience(yrs),18.000000,18.000000,0.000000,-0.000000
,EOY(points),34.000000,36.568395,0.000000,2.568395
,TaskAssigned,17.000000,75.061151,0.000000,58.061151
,DeadlinesMet,12.000000,60.125792,0.000000,48.125792
,EOM points (agg),392.000000,391.999996,0.000000,-0.000004
,TaskCompleted,10.000000,73.857167,0.000000,63.857167
,number of EOM,3.000000,7.754407,0.000000,4.754407
114.000000,Holidays Taken,48.000000,15.089002,-32.910998,0.000000
0.314354,DeadlinesMissed,11.000000,3.457896,-7.542104,0.000000
,Manager Score,73.000000,73.000000,0.000000,0.000000
,Experience(yrs),9.000000,25.982219,0.000000,16.982219
,EOY(points),24.000000,48.165346,0.000000,24.165346
,TaskAssigned,50.000000,171.371896,0.000000,121.371896
,DeadlinesMet,10.000000,143.781950,0.000000,133.781950
,EOM points (agg),505.000000,505.000000,0.000000,0.000000
,TaskCompleted,39.000000,167.914000,0.000000,128.914000
,number of EOM,3.000000,7.938854,0.000000,4.938854
115.000000,Holidays Taken,57.000000,15.013365,-41.986635,0.000000
0.263392,DeadlinesMissed,22.000000,5.794632,-16.205368,0.000000
,Manager Score,76.000000,101.098722,0.000000,25.098722
,Experience(yrs),30.000000,34.851526,0.000000,4.851526
,EOY(points),32.000000,78.965462,0.000000,46.965462
,TaskAssigned,208.000000,208.000000,0.000000,0.000000
,DeadlinesMet,58.000000,184.028576,0.000000,126.028576
,EOM points (agg),685.000000,685.000003,0.000000,0.000003
,TaskCompleted,186.000000,202.205368,0.000000,16.205368
,number of EOM,6.000000,12.096550,0.000000,6.096550
116.000000,Holidays Taken,49.000000,8.951923,-40.048077,-0.000000
0.182692,DeadlinesMissed,16.000000,2.923077,-13.076923,-0.000000
,Manager Score,76.000000,76.000000,0.000000,-0.000000
,Experience(yrs),4.000000,26.368590,0.000000,22.368590
,EOY(points),49.000000,79.105769,0.000000,30.105769
,TaskAssigned,166.000000,254.124999,0.000000,88.124999
,DeadlinesMet,145.000000,230.801281,0.000000,85.801281
,EOM points (agg),3.000000,112.233974,0.000000,109.233974
,TaskCompleted,150.000000,251.201922,0.000000,101.201922
,number of EOM,2.000000,9.378205,0.000000,7.378205
117.000000,Holidays Taken,31.000000,11.684567,-19.315434,0.000000
0.376921,DeadlinesMissed,34.000000,12.815331,-21.184669,0.000000
,Manager Score,70.000000,109.564184,0.000000,39.564184
,Experience(yrs),23.000000,35.029737,0.000000,12.029737
,EOY(points),87.000000,87.000003,0.000000,0.000003
,TaskAssigned,39.000000,72.283321,0.000000,33.283321
,DeadlinesMet,29.000000,68.372877,0.000000,39.372877
,EOM points (agg),1160.000000,1160.000049,0.000000,0.000049
,TaskCompleted,5.000000,59.467990,0.000000,54.467990
,number of EOM,0.000000,14.340759,0.000000,14.340759
118.000000,Holidays Taken,21.000000,21.000000,0.000000,0.000000
1.000000,DeadlinesMissed,0.000000,0.000000,0.000000,0.000000
,Manager Score,7.000000,7.000000,0.000000,0.000000
,Experience(yrs),10.000000,10.000000,0.000000,0.000000
,EOY(points),24.000000,24.000000,0.000000,0.000000
,TaskAssigned,9.000000,9.000000,0.000000,0.000000
,DeadlinesMet,5.000000,5.000000,0.000000,0.000000
,EOM points (agg),250.000000,250.000000,0.000000,0.000000
,TaskCompleted,9.000000,9.000000,0.000000,0.000000
,number of EOM,6.000000,6.000000,0.000000,0.000000
119.000000,Holidays Taken,19.000000,9.096146,-9.903854,0.000000
0.478745,DeadlinesMissed,8.000000,3.829956,-4.170044,-0.000000
,Manager Score,14.000000,84.711308,0.000000,70.711308
,Experience(yrs),22.000000,29.284076,0.000000,7.284076
,EOY(points),85.000000,85.000000,0.000000,0.000000
,TaskAssigned,34.000000,254.807076,0.000000,220.807076
,DeadlinesMet,6.000000,233.578283,0.000000,227.578283
,EOM points (agg),221.000000,220.999996,0.000000,-0.000004
,TaskCompleted,26.000000,250.977120,0.000000,224.977120
,number of EOM,10.000000,10.564121,0.000000,0.564121
120.000000,Holidays Taken,37.000000,7.211239,-29.788761,-0.000000
0.194898,DeadlinesMissed,32.000000,6.236747,-25.763253,0.000000
,Manager Score,49.000000,80.094477,0.000000,31.094477
,Experience(yrs),13.000000,27.514973,0.000000,14.514973
,EOY(points),76.000000,76.000000,0.000000,0.000000
,TaskAssigned,108.000000,199.931934,0.000000,91.931934
,DeadlinesMet,90.000000,186.575600,0.000000,96.575600
,EOM points (agg),353.000000,352.999998,0.000000,-0.000002
,TaskCompleted,76.000000,193.695187,0.000000,117.695187
,number of EOM,1.000000,10.021741,0.000000,9.021741
121.000000,Holidays Taken,96.000000,35.892036,-60.107964,0.000000
0.373875,DeadlinesMissed,4.000000,1.495502,-2.504499,0.000000
,Manager Score,88.000000,88.000000,0.000000,-0.000000
,Experience(yrs),8.000000,23.928024,0.000000,15.928024
,EOY(points),73.000000,101.254248,0.000000,28.254248
,TaskAssigned,6.000000,216.583805,0.000000,210.583805
,DeadlinesMet,1.000000,136.501166,0.000000,135.501166
,EOM points (agg),329.000000,373.611461,0.000000,44.611461
,TaskCompleted,2.000000,215.088303,0.000000,213.088303
,number of EOM,2.000000,10.937687,0.000000,8.937687
122.000000,Holidays Taken,77.000000,6.168040,-70.831960,0.000000
0.080104,DeadlinesMissed,245.000000,19.625582,-225.374419,0.000000
,Manager Score,29.000000,82.935000,0.000000,53.935000
,Experience(yrs),11.000000,32.812425,0.000000,21.812425
,EOY(points),24.000000,88.793671,0.000000,64.793671
,TaskAssigned,291.000000,291.000001,0.000000,0.000001
,DeadlinesMet,30.000000,250.612874,0.000000,220.612874
,EOM points (agg),4.000000,145.596679,0.000000,141.596679
,TaskCompleted,46.000000,271.374419,0.000000,225.374419
,number of EOM,2.000000,11.248455,0.000000,9.248455
123.000000,Holidays Taken,94.000000,5.204305,-88.795695,0.000000
0.055365,DeadlinesMissed,69.000000,3.820182,-65.179819,0.000000
,Manager Score,43.000000,63.900061,0.000000,20.900061
,Experience(yrs),23.000000,23.000000,0.000000,-0.000000
,EOY(points),41.000000,65.914836,0.000000,24.914836
,TaskAssigned,185.000000,220.932876,0.000000,35.932876
,DeadlinesMet,105.000000,204.500304,0.000000,99.500304
,EOM points (agg),68.000000,76.430994,0.000000,8.430994
,TaskCompleted,116.000000,217.112694,0.000000,101.112694
,number of EOM,4.000000,7.953461,0.000000,3.953461
124.000000,Holidays Taken,32.000000,14.235697,-17.764303,0.000000
0.444866,DeadlinesMissed,18.000000,8.007580,-9.992420,0.000000
,Manager Score,73.000000,115.331193,0.000000,42.331193
,Experience(yrs),15.000000,37.451710,0.000000,22.451710
,EOY(points),100.000000,100.000000,0.000000,-0.000000
,TaskAssigned,50.000000,161.205084,0.000000,111.205084
,DeadlinesMet,37.000000,145.429038,0.000000,108.429038
,EOM points (agg),922.000000,921.999996,0.000000,-0.000004
,TaskCompleted,32.000000,153.197505,0.000000,121.197505
,number of EOM,0.000000,15.045960,0.000000,15.045960
125.000000,Holidays Taken,8.000000,5.098806,-2.901194,0.000000
0.637351,DeadlinesMissed,7.000000,4.461456,-2.538544,0.000000
,Manager Score,12.000000,48.845033,0.000000,36.845033
,Experience(yrs),16.000000,16.000000,0.000000,-0.000000
,EOY(points),6.000000,40.221303,0.000000,34.221303
,TaskAssigned,48.000000,50.009571,0.000000,2.009571
,DeadlinesMet,17.000000,46.351617,0.000000,29.351617
,EOM points (agg),455.000000,455.000000,0.000000,0.000000
,TaskCompleted,41.000000,45.548116,0.000000,4.548116
,number of EOM,6.000000,6.488452,0.000000,0.488452
126.000000,Holidays Taken,49.000000,8.115072,-40.884929,0.000000
0.165614,DeadlinesMissed,38.000000,6.293321,-31.706679,0.000000
,Manager Score,55.000000,85.170777,0.000000,30.170777
,Experience(yrs),22.000000,28.935722,0.000000,6.935722
,EOY(points),54.000000,77.225016,0.000000,23.225016
,TaskAssigned,139.000000,171.051161,0.000000,32.051161
,DeadlinesMet,39.000000,158.900456,0.000000,119.900456
,EOM points (agg),512.000000,512.000000,0.000000,0.000000
,TaskCompleted,101.000000,164.757840,0.000000,63.757840
,number of EOM,11.000000,11.000000,0.000000,-0.000000
127.000000,Holidays Taken,106.000000,25.961669,-80.038332,0.000000
0.244921,DeadlinesMissed,30.000000,7.347642,-22.652358,0.000000
,Manager Score,57.000000,140.640616,0.000000,83.640616
,Experience(yrs),19.000000,49.323553,0.000000,30.323553
,EOY(points),48.000000,98.666661,0.000000,50.666661
,TaskAssigned,305.000000,304.999992,0.000000,-0.000008
,DeadlinesMet,20.000000,260.243417,0.000000,240.243417
,EOM points (agg),996.000000,995.999995,0.000000,-0.000005
,TaskCompleted,275.000000,297.652350,0.000000,22.652350
,number of EOM,3.000000,15.926246,0.000000,12.926246
128.000000,Holidays Taken,4.000000,2.010352,-1.989648,-0.000000
0.502588,DeadlinesMissed,89.000000,44.730323,-44.269677,-0.000000
,Manager Score,34.000000,45.219121,0.000000,11.219121
,Experience(yrs),23.000000,23.000000,0.000000,-0.000000
,EOY(points),53.000000,54.541990,0.000000,1.541990
,TaskAssigned,156.000000,158.667535,0.000000,2.667535
,DeadlinesMet,102.000000,102.000000,0.000000,-0.000000
,EOM points (agg),213.000000,213.000000,0.000000,-0.000000
,TaskCompleted,67.000000,113.937212,0.000000,46.937212
,number of EOM,7.000000,7.286131,0.000000,0.286131
129.000000,Holidays Taken,116.000000,13.692026,-102.307974,-0.000000
0.118035,DeadlinesMissed,286.000000,33.757926,-252.242073,-0.000001
,Manager Score,95.000000,138.273722,0.000000,43.273722
,Experience(yrs),18.000000,39.920107,0.000000,21.920107
,EOY(points),12.000000,112.934764,0.000000,100.934764
,TaskAssigned,364.000000,363.999993,0.000000,-0.000007
,DeadlinesMet,268.000000,267.999994,0.000000,-0.000006
,EOM points (agg),1091.000000,1090.999969,0.000000,-0.000031
,TaskCompleted,78.000000,330.242067,0.000000,252.242067
,number of EOM,1.000000,14.014533,0.000000,13.014533
130.000000,Holidays Taken,102.000000,20.001818,-81.998182,0.000000
0.196096,DeadlinesMissed,15.000000,2.941444,-12.058556,0.000000
,Manager Score,2.000000,52.933058,0.000000,50.933058
,Experience(yrs),2.000000,17.149388,0.000000,15.149388
,EOY(points),46.000000,46.000000,0.000000,-0.000000
,TaskAssigned,109.000000,112.727865,0.000000,3.727865
,DeadlinesMet,73.000000,73.000000,0.000000,-0.000000
,EOM points (agg),576.000000,575.999999,0.000000,-0.000001
,TaskCompleted,94.000000,109.786421,0.000000,15.786421
,number of EOM,2.000000,5.181010,0.000000,3.181010
131.000000,Holidays Taken,2.000000,2.000000,0.000000,0.000000
1.000000,DeadlinesMissed,59.000000,59.000000,0.000000,0.000000
,Manager Score,52.000000,52.000000,0.000000,0.000000
,Experience(yrs),30.000000,30.000000,0.000000,0.000000
,EOY(points),66.000000,66.000000,0.000000,0.000000
,TaskAssigned,196.000000,196.000000,0.000000,0.000000
,DeadlinesMet,110.000000,110.000000,0.000000,0.000000
,EOM points (agg),239.000000,239.000000,0.000000,0.000000
,TaskCompleted,137.000000,137.000000,0.000000,0.000000
,number of EOM,10.000000,10.000000,0.000000,0.000000
132.000000,Holidays Taken,132.000000,11.879964,-120.120036,-0.000000
0.090000,DeadlinesMissed,101.000000,9.089972,-91.910028,-0.000000
,Manager Score,69.000000,117.427023,0.000000,48.427023
,Experience(yrs),11.000000,38.402613,0.000000,27.402613
,EOY(points),12.000000,99.892134,0.000000,87.892134
,TaskAssigned,173.000000,172.999999,0.000000,-0.000001
,DeadlinesMet,64.000000,160.626390,0.000000,96.626390
,EOM points (agg),932.000000,931.999997,0.000000,-0.000003
,TaskCompleted,72.000000,163.910027,0.000000,91.910027
,number of EOM,7.000000,15.140156,0.000000,8.140156
133.000000,Holidays Taken,128.000000,8.682485,-119.317515,-0.000000
0.067832,DeadlinesMissed,315.000000,21.367052,-293.632947,-0.000000
,Manager Score,41.000000,104.314463,0.000000,63.314463
,Experience(yrs),25.000000,38.193557,0.000000,13.193557
,EOY(points),0.000000,106.561438,0.000000,106.561438
,TaskAssigned,385.000000,384.999993,0.000000,-0.000007
,DeadlinesMet,304.000000,303.999995,0.000000,-0.000005
,EOM points (agg),271.000000,270.999994,0.000000,-0.000006
,TaskCompleted,70.000000,363.632940,0.000000,293.632940
,number of EOM,9.000000,12.918834,0.000000,3.918834
134.000000,Holidays Taken,11.000000,4.868861,-6.131140,0.000000
0.442624,DeadlinesMissed,207.000000,91.623102,-115.376898,0.000000
,Manager Score,86.000000,86.000000,0.000000,-0.000000
,Experience(yrs),28.000000,33.004652,0.000000,5.004652
,EOY(points),77.000000,91.678261,0.000000,14.678261
,TaskAssigned,302.000000,302.000001,0.000000,0.000001
,DeadlinesMet,13.000000,170.176497,0.000000,157.176497
,EOM points (agg),686.000000,686.000000,0.000000,-0.000000
,TaskCompleted,95.000000,210.376899,0.000000,115.376899
,number of EOM,8.000000,8.000000,0.000000,0.000000
135.000000,Holidays Taken,50.000000,7.149260,-42.850740,-0.000000
0.142985,DeadlinesMissed,41.000000,5.862393,-35.137606,-0.000000
,Manager Score,12.000000,88.073955,0.000000,76.073955
,Experience(yrs),26.000000,31.821604,0.000000,5.821604
,EOY(points),34.000000,90.982964,0.000000,56.982964
,TaskAssigned,87.000000,304.686678,0.000000,217.686678
,DeadlinesMet,45.000000,281.261757,0.000000,236.261757
,EOM points (agg),71.000000,107.233973,0.000000,36.233973
,TaskCompleted,46.000000,298.824284,0.000000,252.824284
,number of EOM,11.000000,11.000000,0.000000,-0.000000
136.000000,Holidays Taken,54.000000,54.000000,0.000000,0.000000
1.000000,DeadlinesMissed,1.000000,1.000000,0.000000,0.000000
,Manager Score,16.000000,16.000000,0.000000,0.000000
,Experience(yrs),8.000000,8.000000,0.000000,0.000000
,EOY(points),15.000000,15.000000,0.000000,0.000000
,TaskAssigned,378.000000,378.000000,0.000000,0.000000
,DeadlinesMet,299.000000,299.000000,0.000000,0.000000
,EOM points (agg),703.000000,703.000000,0.000000,0.000000
,TaskCompleted,377.000000,377.000000,0.000000,0.000000
,number of EOM,3.000000,3.000000,0.000000,0.000000
137.000000,Holidays Taken,52.000000,10.064765,-41.935235,-0.000000
0.193553,DeadlinesMissed,138.000000,26.710337,-111.289663,-0.000000
,Manager Score,97.000000,97.000000,0.000000,-0.000000
,Experience(yrs),16.000000,30.688738,0.000000,14.688738
,EOY(points),61.000000,84.547739,0.000000,23.547739
,TaskAssigned,361.000000,360.999999,0.000000,-0.000001
,DeadlinesMet,201.000000,205.877813,0.000000,4.877813
,EOM points (agg),660.000000,659.999997,0.000000,-0.000003
,TaskCompleted,223.000000,334.289662,0.000000,111.289662
,number of EOM,4.000000,10.607534,0.000000,6.607534
138.000000,Holidays Taken,32.000000,12.215881,-19.784119,-0.000000
0.381746,DeadlinesMissed,125.000000,47.718284,-77.281715,-0.000001
,Manager Score,22.000000,133.614762,0.000000,111.614762
,Experience(yrs),13.000000,38.917660,0.000000,25.917660
,EOY(points),80.000000,112.898984,0.000000,32.898984
,TaskAssigned,345.000000,345.000000,0.000000,-0.000000
,DeadlinesMet,262.000000,262.000000,0.000000,-0.000000
,EOM points (agg),1067.000000,1066.999996,0.000000,-0.000004
,TaskCompleted,220.000000,297.281715,0.000000,77.281715
,number of EOM,2.000000,12.570987,0.000000,10.570987
139.000000,Holidays Taken,12.000000,11.461596,-0.538404,-0.000000
0.955133,DeadlinesMissed,4.000000,3.820532,-0.179468,-0.000000
,Manager Score,9.000000,79.978733,0.000000,70.978733
,Experience(yrs),18.000000,26.628635,0.000000,8.628635
,EOY(points),79.000000,79.000000,0.000000,-0.000000
,TaskAssigned,93.000000,206.190282,0.000000,113.190282
,DeadlinesMet,24.000000,182.589547,0.000000,158.589547
,EOM points (agg),322.000000,321.999997,0.000000,-0.000003
,TaskCompleted,89.000000,202.369750,0.000000,113.369750
,number of EOM,7.000000,10.076424,0.000000,3.076424
140.000000,Holidays Taken,128.000000,9.995610,-118.004390,0.000000
0.078091,DeadlinesMissed,208.000000,16.242865,-191.757134,-0.000000
,Manager Score,67.000000,96.342028,0.000000,29.342028
,Experience(yrs),28.000000,32.141360,0.000000,4.141360
,EOY(points),13.000000,84.671711,0.000000,71.671711
,TaskAssigned,261.000000,260.999998,0.000000,-0.000002
,DeadlinesMet,139.000000,164.395065,0.000000,25.395065
,EOM points (agg),690.000000,690.000001,0.000000,0.000001
,TaskCompleted,53.000000,244.757133,0.000000,191.757133
,number of EOM,12.000000,12.000000,0.000000,0.000000
141.000000,Holidays Taken,133.000000,14.280171,-118.719829,-0.000001
0.107370,DeadlinesMissed,155.000000,16.642304,-138.357695,-0.000001
,Manager Score,99.000000,147.099117,0.000000,48.099117
,Experience(yrs),20.000000,45.623694,0.000000,25.623694
,EOY(points),37.000000,126.185961,0.000000,89.185961
,TaskAssigned,338.000000,337.999999,0.000000,-0.000001
,DeadlinesMet,258.000000,296.815113,0.000000,38.815113
,EOM points (agg),962.000000,961.999994,0.000000,-0.000006
,TaskCompleted,183.000000,321.357695,0.000000,138.357695
,number of EOM,7.000000,16.944014,0.000000,9.944014
142.000000,Holidays Taken,97.000000,7.874828,-89.125172,0.000000
0.081184,DeadlinesMissed,270.000000,21.919623,-248.080377,-0.000000
,Manager Score,12.000000,104.385576,0.000000,92.385576
,Experience(yrs),2.000000,36.647635,0.000000,34.647635
,EOY(points),24.000000,108.030898,0.000000,84.030898
,TaskAssigned,322.000000,347.002666,0.000000,25.002666
,DeadlinesMet,321.000000,321.000001,0.000000,0.000001
,EOM points (agg),225.000000,224.999999,0.000000,-0.000001
,TaskCompleted,52.000000,325.083043,0.000000,273.083043
,number of EOM,7.000000,11.652375,0.000000,4.652375
143.000000,Holidays Taken,101.000000,7.326650,-93.673350,-0.000000
0.072541,DeadlinesMissed,67.000000,4.860253,-62.139747,-0.000000
,Manager Score,24.000000,83.817130,0.000000,59.817130
,Experience(yrs),17.000000,28.873471,0.000000,11.873471
,EOY(points),16.000000,81.627814,0.000000,65.627814
,TaskAssigned,249.000000,249.000001,0.000000,0.000001
,DeadlinesMet,34.000000,230.467081,0.000000,196.467081
,EOM points (agg),253.000000,252.999998,0.000000,-0.000002
,TaskCompleted,182.000000,244.139748,0.000000,62.139748
,number of EOM,0.000000,10.297403,0.000000,10.297403
144.000000,Holidays Taken,90.000000,11.438257,-78.561743,-0.000000
0.127092,DeadlinesMissed,219.000000,27.833093,-191.166907,-0.000000
,Manager Score,8.000000,119.071952,0.000000,111.071952
,Experience(yrs),4.000000,33.885450,0.000000,29.885450
,EOY(points),61.000000,97.018914,0.000000,36.018914
,TaskAssigned,267.000000,280.584797,0.000000,13.584797
,DeadlinesMet,233.000000,232.999995,0.000000,-0.000005
,EOM points (agg),934.000000,933.999976,0.000000,-0.000024
,TaskCompleted,48.000000,252.751704,0.000000,204.751704
,number of EOM,2.000000,11.859362,0.000000,9.859362
145.000000,Holidays Taken,30.000000,10.617016,-19.382984,-0.000000
0.353901,DeadlinesMissed,102.000000,36.097855,-65.902145,-0.000000
,Manager Score,7.000000,98.164522,0.000000,91.164522
,Experience(yrs),11.000000,30.504509,0.000000,19.504509
